ID,Project_Code,Country,Managed_By,Fulfill_Via,Vendor_INCO_Term,Shipment_Mode,Scheduled_Delivery_Date,Delivered_to_Client_Date,Delivery_Recorded_Date,Vendor,Brand,Dosage,Dosage_Form,Unit_of_Measure_Per_Pack,Line_Item_Quantity,Line_Item_Value,Pack_Price,Unit_Price,Manufacturing_Site,Weight_Kilograms,Freight_Cost_USD,Line_Item_Insurance_USD
85035,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2015-05-29 00:00:00,2015-05-29 00:00:00,2015-06-18 00:00:00,SCMS from RDC,Generic,300mg,Tablet,30,7500,26625.0,3.55,0.12,Mylan (formerly Matrix) Nashik,See DN-4177 (ID#:82804),See DN-4177 (ID#:82804),27.37
85036,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2015-06-30 00:00:00,2015-06-02 00:00:00,2015-06-17 00:00:00,SCMS from RDC,Generic,600/300/300mg,Tablet - FDC,30,121000,1161600.0,9.6,0.32,Hetero Unit III Hyderabad IN,35884,68103.71,1194.12
85037,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2015-06-30 00:00:00,2015-06-02 00:00:00,2015-06-17 00:00:00,SCMS from RDC,Generic,600/300/300mg,Tablet - FDC,30,170780,1639488.0,9.6,0.32,Mylan (formerly Matrix) Nashik,See DN-4291 (ID#:85036),See DN-4291 (ID#:85036),1685.39
85038,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2015-07-15 00:00:00,2015-07-09 00:00:00,2015-07-13 00:00:00,SCMS from RDC,Generic,60/30mg,Chewable/dispersible tablet - FDC,60,14476,57180.2,3.95,0.07,"Cipla, Patalganga, India",839,8402.24,67.3
85039,103-CM-T30,Cameroon,PMO - US,From RDC,N/A - From RDC,Air,2015-07-16 00:00:00,2015-06-28 00:00:00,2015-06-29 00:00:00,SCMS from RDC,Generic,200mg,Tablet,90,3101,28839.3,9.3,0.1,"Strides, Bangalore, India.",195,4257.91,33.94
85041,103-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2015-07-31 00:00:00,2015-07-15 00:00:00,2015-07-20 00:00:00,SCMS from RDC,Generic,30/60mg,Chewable/dispersible tablet - FDC,60,2741,5454.59,1.99,0.03,"Mylan,  H-12 & H-13, India",See DN-4307 (ID#:83920),See DN-4307 (ID#:83920),6.42
85042,103-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2015-07-31 00:00:00,2015-07-15 00:00:00,2015-07-20 00:00:00,SCMS from RDC,Generic,30/60mg,Chewable/dispersible tablet - FDC,60,9262,18431.38,1.99,0.03,"Cipla, Goa, India",See DN-4307 (ID#:83920),See DN-4307 (ID#:83920),21.69
85043,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2015-07-31 00:00:00,2015-07-23 00:00:00,2015-07-23 00:00:00,SCMS from RDC,Generic,30/60mg,Chewable/dispersible tablet - FDC,60,5126,9841.92,1.92,0.03,"Cipla, Goa, India",See DN-4309 (ID#:82809),See DN-4309 (ID#:82809),11.58
85044,110-ZM-T30,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2015-08-15 00:00:00,2015-08-25 00:00:00,2015-09-03 00:00:00,SCMS from RDC,Generic,200mg,Tablet,60,221000,481780.0,2.18,0.04,Hetero Unit III Hyderabad IN,Weight Captured Separately,Freight Included in Commodity Cost,495.27
85045,110-ZM-T30,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2015-08-15 00:00:00,2015-08-25 00:00:00,2015-09-03 00:00:00,SCMS from RDC,Generic,200mg,Tablet,60,89575,195273.5,2.18,0.04,"Strides, Bangalore, India.",Weight Captured Separately,Freight Included in Commodity Cost,200.74
85047,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2015-08-14 00:00:00,2015-08-08 00:00:00,2015-08-10 00:00:00,SCMS from RDC,Aluvia,200/50mg,Tablet,120,8452,157545.28,18.64,0.16,ABBVIE Ludwigshafen Germany,See DN-4325 (ID#:82815),See DN-4325 (ID#:82815),185.43
85048,110-ZM-T30,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2015-08-14 00:00:00,2015-08-25 00:00:00,2015-09-03 00:00:00,SCMS from RDC,Generic,150/300mg,Tablet - FDC,60,6258,40802.16,6.52,0.11,Mylan (formerly Matrix) Nashik,Weight Captured Separately,Freight Included in Commodity Cost,41.94
85051,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2015-10-22 00:00:00,2015-08-20 00:00:00,2015-09-03 00:00:00,SCMS from RDC,Generic,600/300/300mg,Tablet - FDC,30,134500,1343655.0,9.99,0.33,Cipla Ltd A-42 MIDC Mahar. IN,18177,Freight Included in Commodity Cost,1581.48
85064,154-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-08-31 00:00:00,2009-08-04 00:00:00,2009-08-04 00:00:00,SCMS from RDC,Generic,150mg,Tablet,60,45,109.8,2.44,0.04,"Aurobindo Unit III, India",See DN-1360 (ID#:83371),See DN-1360 (ID#:83371),0.22
85065,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2009-10-08 00:00:00,2009-10-08 00:00:00,2009-10-08 00:00:00,SCMS from RDC,Generic,200mg,Tablet,60,100,290.0,2.9,0.05,"Aurobindo Unit III, India",See DN-1417 (ID#:82271),See DN-1417 (ID#:82271),0.57
85066,154-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-10-30 00:00:00,2009-10-20 00:00:00,2009-10-20 00:00:00,SCMS from RDC,Generic,150mg,Tablet,60,63,153.72,2.44,0.04,"Aurobindo Unit III, India",See DN-1452 (ID#:82272),See DN-1452 (ID#:82272),0.3
85067,154-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-10-30 00:00:00,2009-10-20 00:00:00,2009-10-20 00:00:00,SCMS from RDC,Generic,300mg,Tablet,60,28,210.84,7.53,0.13,"Aurobindo Unit III, India",See DN-1452 (ID#:82272),See DN-1452 (ID#:82272),0.41
85068,112-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-10-15 00:00:00,2009-10-20 00:00:00,2009-10-20 00:00:00,SCMS from RDC,Generic,200mg,Tablet,60,3000,8700.0,2.9,0.05,"Aurobindo Unit III, India",See DN-1456 (ID#:83952),See DN-1456 (ID#:83952),17.05
85069,106-HT-T30,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2009-11-18 00:00:00,2009-10-18 00:00:00,2009-10-18 00:00:00,SCMS from RDC,Generic,150mg,Tablet,60,398,971.12,2.44,0.04,"Aurobindo Unit III, India",See DN-1479 (ID#:82842),See DN-1479 (ID#:82842),1.9
85070,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2009-12-01 00:00:00,2009-11-05 00:00:00,2009-11-05 00:00:00,SCMS from RDC,Generic,150/300mg,Tablet - FDC,60,41336,362103.36,8.76,0.15,"Aurobindo Unit III, India",See DN-1510 (ID#:84506),See DN-1510 (ID#:84506),709.72
85071,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2009-12-01 00:00:00,2009-12-02 00:00:00,2009-12-02 00:00:00,SCMS from RDC,Generic,300mg,Tablet,60,4000,85680.0,21.42,0.36,Mylan (formerly Matrix) Nashik,See DN-1523 (ID#:83961),See DN-1523 (ID#:83961),167.93
85072,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2009-12-04 00:00:00,2009-12-02 00:00:00,2009-12-02 00:00:00,SCMS from RDC,Generic,10mg/ml,Oral suspension,240,4464,8570.88,1.92,0.01,"Aurobindo Unit III, India",1655,1211.48,16.8
85073,106-HT-T30,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2009-11-30 00:00:00,2009-11-30 00:00:00,2009-11-30 00:00:00,SCMS from RDC,Generic,10mg/ml,Oral suspension,240,4704,9031.68,1.92,0.01,"Aurobindo Unit III, India",See DN-1530 (ID#:83964),See DN-1530 (ID#:83964),19.47
85074,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2009-12-01 00:00:00,2009-12-02 00:00:00,2009-12-02 00:00:00,SCMS from RDC,Generic,50mg,Capsule,30,3444,7714.56,2.24,0.07,"Aurobindo Unit III, India",200,1211.48,15.12
85075,123-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-11-24 00:00:00,2009-11-20 00:00:00,2009-11-20 00:00:00,SCMS from RDC,Generic,150mg,Tablet,60,50000,122000.0,2.44,0.04,"Aurobindo Unit III, India",2390,Freight Included in Commodity Cost,239.12
85076,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2009-11-30 00:00:00,2009-12-02 00:00:00,2009-12-02 00:00:00,SCMS from RDC,Generic,600mg,Tablet,30,5000,28900.0,5.78,0.19,"Aurobindo Unit III, India",907,9044.65,56.64
85077,123-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-12-18 00:00:00,2009-12-18 00:00:00,2009-12-18 00:00:00,SCMS from RDC,Generic,300mg,Tablet,60,755,16172.1,21.42,0.36,Mylan (formerly Matrix) Nashik,75,11637.64,31.7
85078,112-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-12-18 00:00:00,2009-12-18 00:00:00,2009-12-18 00:00:00,SCMS from RDC,Generic,600mg,Tablet,30,168,971.04,5.78,0.19,"Aurobindo Unit III, India",15,11637.64,1.9
85079,106-HT-T30,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2009-12-25 00:00:00,2009-12-21 00:00:00,2009-12-21 00:00:00,SCMS from RDC,Generic,50mg,Capsule,30,572,1281.28,2.24,0.07,"Aurobindo Unit III, India",33,1062.95,2.76
85080,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2010-02-15 00:00:00,2010-01-15 00:00:00,2010-01-15 00:00:00,SCMS from RDC,Generic,300/300mg,Tablet - FDC,30,2000,20000.0,10.0,0.33,Mylan (formerly Matrix) Nashik,168,2990.92,43.12
85081,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2010-01-29 00:00:00,2010-01-22 00:00:00,2010-01-22 00:00:00,SCMS from RDC,Generic,150/300/200mg,Tablet - FDC,60,40080,454908.0,11.35,0.19,"Aurobindo Unit III, India",4498,19480.97,891.62
85084,106-HT-T30,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2010-03-05 00:00:00,2010-03-03 00:00:00,2010-03-03 00:00:00,SCMS from RDC,Generic,600mg,Tablet,30,26712,154395.36,5.78,0.19,"Aurobindo Unit III, India",2342,12016.69,332.88
85085,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2010-02-11 00:00:00,2010-01-29 00:00:00,2010-01-29 00:00:00,SCMS from RDC,Generic,200mg,Tablet,60,200,546.0,2.73,0.05,"Aurobindo Unit III, India",See DN-1636 (ID#:83975),See DN-1636 (ID#:83975),1.18
85086,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2010-02-25 00:00:00,2010-02-18 00:00:00,2010-02-18 00:00:00,SCMS from RDC,Generic,150/300/200mg,Tablet - FDC,60,21658,243002.76,11.22,0.19,Mylan (formerly Matrix) Nashik,See DN-1638 (ID#:84526),See DN-1638 (ID#:84526),476.29
85087,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2010-02-25 00:00:00,2010-02-18 00:00:00,2010-02-18 00:00:00,SCMS from RDC,Generic,150/300/200mg,Tablet - FDC,60,19942,223749.24,11.22,0.19,"Aurobindo Unit III, India",See DN-1638 (ID#:84526),See DN-1638 (ID#:84526),438.55
85088,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2010-05-10 00:00:00,2010-02-19 00:00:00,2010-02-19 00:00:00,SCMS from RDC,Generic,200mg,Tablet,60,9876,26961.48,2.73,0.05,"Aurobindo Unit III, India",941,7779.96,58.13
85089,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2010-03-10 00:00:00,2010-03-02 00:00:00,2010-03-02 00:00:00,SCMS from RDC,Truvada,300/200mg,Tablet - FDC,30,6464,169680.0,26.25,0.88,"Aspen-OSD, Port Elizabeth, SA",571,1949.41,365.83
85090,113-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2010-03-31 00:00:00,2010-03-12 00:00:00,2010-03-12 00:00:00,SCMS from RDC,Generic,600mg,Tablet,30,1900,9747.0,5.13,0.17,"Aurobindo Unit III, India",See DN-1659 (ID#:82859),See DN-1659 (ID#:82859),21.01
85091,113-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Air,2010-03-31 00:00:00,2010-03-12 00:00:00,2010-03-12 00:00:00,SCMS from RDC,Generic,150/200/30mg,Tablet - FDC,60,35802,218750.22,6.11,0.1,"Cipla, Goa, India",See DN-1660 (ID#:82296),See DN-1660 (ID#:82296),471.63
85092,106-HT-T30,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2010-03-10 00:00:00,2010-03-03 00:00:00,2010-03-03 00:00:00,SCMS from RDC,Generic,30mg,Capsule,60,2610,3680.1,1.41,0.02,"Aurobindo Unit III, India",See DN-1667 (ID#:82861),See DN-1667 (ID#:82861),7.93
85093,106-HT-T30,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2010-03-10 00:00:00,2010-03-03 00:00:00,2010-03-03 00:00:00,SCMS from RDC,Generic,20mg,Capsule,60,106,151.58,1.43,0.02,"Aurobindo Unit III, India",See DN-1667 (ID#:82861),See DN-1667 (ID#:82861),0.33
85094,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2010-03-19 00:00:00,2010-03-17 00:00:00,2010-03-17 00:00:00,SCMS from RDC,Generic,600mg,Tablet,30,26697,136955.61,5.13,0.17,"Aurobindo Unit III, India",See DN-1677 (ID#:82297),See DN-1677 (ID#:82297),268.43
85095,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2010-04-19 00:00:00,2010-03-31 00:00:00,2010-03-31 00:00:00,SCMS from RDC,Generic,150/300/200mg,Tablet - FDC,60,10000,112200.0,11.22,0.19,"Aurobindo Unit III, India",1169,Freight Included in Commodity Cost,241.9
85096,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2010-04-19 00:00:00,2010-03-31 00:00:00,2010-03-31 00:00:00,SCMS from RDC,Generic,200/300mg,Tablet - FDC,30,350,4112.5,11.75,0.39,Mylan (formerly Matrix) Nashik,29,Freight Included in Commodity Cost,8.87
85097,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2010-05-17 00:00:00,2010-04-14 00:00:00,2010-04-14 00:00:00,SCMS from RDC,Generic,150/300/200mg,Tablet - FDC,60,30315,340134.3,11.22,0.19,"Aurobindo Unit III, India",3563,3423.26,666.66
85098,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2010-04-19 00:00:00,2010-03-31 00:00:00,2010-03-31 00:00:00,SCMS from RDC,Generic,200mg,Tablet,60,6000,16380.0,2.73,0.05,"Aurobindo Unit III, India",577,Freight Included in Commodity Cost,35.32
85099,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2010-04-19 00:00:00,2010-03-31 00:00:00,2010-03-31 00:00:00,SCMS from RDC,Generic,200/300mg,Tablet - FDC,30,35000,411250.0,11.75,0.39,Mylan (formerly Matrix) Nashik,2825,Freight Included in Commodity Cost,886.66
85100,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2010-04-19 00:00:00,2010-03-31 00:00:00,2010-03-31 00:00:00,SCMS from RDC,Generic,150/300mg,Tablet - FDC,60,3200,28032.0,8.76,0.15,Mylan (formerly Matrix) Nashik,255,Freight Included in Commodity Cost,60.44
85101,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2010-03-26 00:00:00,2010-03-25 00:00:00,2010-03-25 00:00:00,SCMS from RDC,Generic,300/300mg,Tablet - FDC,30,3680,36800.0,10.0,0.33,Mylan (formerly Matrix) Nashik,328,3522.52,79.34
85102,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2010-06-23 00:00:00,2010-04-08 00:00:00,2010-04-08 00:00:00,SCMS from RDC,Generic,150/30mg,Tablet - FDC,60,70,238.0,3.4,0.06,"Cipla, Goa, India",See DN-1761 (ID#:82312),See DN-1761 (ID#:82312),0.51
85103,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2010-06-02 00:00:00,2010-04-22 00:00:00,2010-04-22 00:00:00,SCMS from RDC,Generic,150/300mg,Tablet - FDC,60,1600,14016.0,8.76,0.15,Hetero Unit III Hyderabad IN,13,1758.6,30.22
85104,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2010-05-31 00:00:00,2010-05-18 00:00:00,2010-05-18 00:00:00,SCMS from RDC,Generic,600mg,Tablet,30,3500,16625.0,4.75,0.16,"Aurobindo Unit III, India",309,9736.1,35.84
85105,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2010-05-31 00:00:00,2010-05-18 00:00:00,2010-05-18 00:00:00,SCMS from RDC,Generic,600mg,Tablet,30,188,893.0,4.75,0.16,"Aurobindo Unit III, India",17,9736.1,1.93
85106,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2010-05-31 00:00:00,2010-05-18 00:00:00,2010-05-18 00:00:00,SCMS from RDC,Generic,150/300mg+600mg,Tablet - FDC + co-blister,90,250,6875.0,27.5,0.31,"Aurobindo Unit III, India",42,9736.1,14.82
85107,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2010-05-31 00:00:00,2010-05-18 00:00:00,2010-05-18 00:00:00,SCMS from RDC,Generic,150/300/200mg,Tablet - FDC,60,45000,504900.0,11.22,0.19,"Aurobindo Unit III, India",See DN-1794 (ID#:83421),See DN-1794 (ID#:83421),1088.56
85108,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2010-05-31 00:00:00,2010-05-18 00:00:00,2010-05-18 00:00:00,SCMS from RDC,Generic,300/300mg,Tablet - FDC,30,9852,98520.0,10.0,0.33,Mylan (formerly Matrix) Nashik,1078,9736.1,212.41
85109,105-GY-T30,Guyana,PMO - US,From RDC,N/A - From RDC,Air,2010-06-30 00:00:00,2010-05-25 00:00:00,2010-05-25 00:00:00,SCMS from RDC,Generic,100mg,Chewable/dispersible tablet,60,330,2547.6,7.72,0.13,"Aurobindo Unit III, India",71,1721.53,5.49
85110,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2010-05-03 00:00:00,2010-05-03 00:00:00,2010-05-03 00:00:00,SCMS from RDC,Generic,150/300/200mg,Tablet - FDC,60,17000,190740.0,11.22,0.19,Mylan (formerly Matrix) Nashik,2156,14467.75,411.24
85111,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2010-06-11 00:00:00,2010-05-03 00:00:00,2010-05-03 00:00:00,SCMS from RDC,Generic,150/300mg,Tablet - FDC,60,5000,43800.0,8.76,0.15,Hetero Unit III Hyderabad IN,338,4159.73,94.43
85112,109-TZ-T30,Tanzania,PMO - US,From RDC,N/A - From RDC,Air,2010-07-29 00:00:00,2010-05-25 00:00:00,2010-05-25 00:00:00,SCMS from RDC,Generic,100mg,Chewable/dispersible tablet,60,2159,16667.48,7.72,0.13,"Aurobindo Unit III, India",454,3219.93,35.94
85113,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2010-05-10 00:00:00,2010-05-07 00:00:00,2010-05-07 00:00:00,SCMS from RDC,Generic,150mg,Tablet,60,9316,22731.04,2.44,0.04,"Strides, Bangalore, India.",See DN-1799 (ID#:84560),See DN-1799 (ID#:84560),49.01
85114,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2010-05-10 00:00:00,2010-05-07 00:00:00,2010-05-07 00:00:00,SCMS from RDC,Generic,300mg,Tablet,60,8150,154850.0,19.0,0.32,Mylan (formerly Matrix) Nashik,See DN-1799 (ID#:84560),See DN-1799 (ID#:84560),333.86
85115,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2010-05-10 00:00:00,2010-05-07 00:00:00,2010-05-07 00:00:00,SCMS from RDC,Generic,100mg,Capsule,100,6636,32118.24,4.84,0.05,"Aurobindo Unit III, India",See DN-1799 (ID#:84560),See DN-1799 (ID#:84560),69.25
85116,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2010-05-10 00:00:00,2010-05-07 00:00:00,2010-05-07 00:00:00,SCMS from RDC,Generic,150mg,Tablet,60,6000,14640.0,2.44,0.04,Mylan (formerly Matrix) Nashik,See DN-1799 (ID#:84560),See DN-1799 (ID#:84560),31.56
85117,105-GY-T30,Guyana,PMO - US,From RDC,N/A - From RDC,Air,2010-06-07 00:00:00,2010-05-27 00:00:00,2010-05-27 00:00:00,SCMS from RDC,Generic,200mg,Tablet,60,1815,4827.9,2.66,0.04,"Aurobindo Unit III, India",See DN-1838 (ID#:82887),See DN-1838 (ID#:82887),10.41
85118,106-HT-T30,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2010-06-02 00:00:00,2010-06-09 00:00:00,2010-06-09 00:00:00,SCMS from RDC,Generic,150mg,Tablet,60,8520,19851.6,2.33,0.04,"Strides, Bangalore, India.",See DN-1842 (ID#:84007),See DN-1842 (ID#:84007),42.8
85119,106-HT-T30,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2010-06-30 00:00:00,2010-06-09 00:00:00,2010-06-09 00:00:00,SCMS from RDC,Generic,200mg,Capsule,90,1176,11842.32,10.07,0.11,"Aurobindo Unit III, India",See DN-1847 (ID#:82889),See DN-1847 (ID#:82889),25.53
85120,106-HT-T30,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2010-06-30 00:00:00,2010-06-09 00:00:00,2010-06-09 00:00:00,SCMS from RDC,Generic,20mg,Capsule,60,504,720.72,1.43,0.02,"Aurobindo Unit III, India",See DN-1847 (ID#:82889),See DN-1847 (ID#:82889),1.55
85121,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2010-06-30 00:00:00,2010-06-22 00:00:00,2010-06-22 00:00:00,SCMS from RDC,Generic,200/300mg,Tablet - FDC,30,1500,17625.0,11.75,0.39,Mylan (formerly Matrix) Nashik,109,2288.29,38.0
85122,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2010-05-31 00:00:00,2010-05-18 00:00:00,2010-05-18 00:00:00,SCMS from RDC,Generic,150/300mg,Tablet - FDC,60,176143,1543012.68,8.76,0.15,Hetero Unit III Hyderabad IN,15200,9735.95,3326.74
85123,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2010-06-30 00:00:00,2010-06-15 00:00:00,2010-06-15 00:00:00,SCMS from RDC,Generic,200mg,Tablet,60,2500,6825.0,2.73,0.05,"Strides, Bangalore, India.",132,3661.42,14.71
85124,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2010-07-15 00:00:00,2010-06-28 00:00:00,2010-06-28 00:00:00,SCMS from RDC,Generic,200mg,Tablet,60,35199,96093.27,2.73,0.05,"Strides, Bangalore, India.",2411,Freight Included in Commodity Cost,207.18
85125,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2010-07-15 00:00:00,2010-06-28 00:00:00,2010-06-28 00:00:00,SCMS from RDC,Generic,200mg,Tablet,60,20000,54600.0,2.73,0.05,"Strides, Bangalore, India.",1370,Freight Included in Commodity Cost,117.72
85126,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2010-07-15 00:00:00,2010-06-28 00:00:00,2010-06-28 00:00:00,SCMS from RDC,Generic,600mg,Tablet,30,5000,23000.0,4.6,0.15,"Aurobindo Unit III, India",428,Freight Included in Commodity Cost,49.59
85127,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2010-07-15 00:00:00,2010-06-28 00:00:00,2010-06-28 00:00:00,SCMS from RDC,Generic,150/300/200mg,Tablet - FDC,60,34379,385732.38,11.22,0.19,"Aurobindo Unit III, India",4013,Freight Included in Commodity Cost,831.64
85128,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2010-07-15 00:00:00,2010-06-28 00:00:00,2010-06-28 00:00:00,SCMS from RDC,Generic,300/300mg,Tablet - FDC,30,45000,450000.0,10.0,0.33,Mylan (formerly Matrix) Nashik,4050,Freight Included in Commodity Cost,970.2
85129,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2010-07-15 00:00:00,2010-06-28 00:00:00,2010-06-28 00:00:00,SCMS from RDC,Generic,300/300mg,Tablet - FDC,30,20000,200000.0,10.0,0.33,Mylan (formerly Matrix) Nashik,1801,Freight Included in Commodity Cost,431.2
85130,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2010-08-04 00:00:00,2010-07-19 00:00:00,2010-07-19 00:00:00,SCMS from RDC,Generic,200/300mg,Tablet - FDC,30,2500,29375.0,11.75,0.39,Mylan (formerly Matrix) Nashik,See DN-1943 (ID#:83443),See DN-1943 (ID#:83443),63.33
85131,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2010-07-15 00:00:00,2010-06-28 00:00:00,2010-06-28 00:00:00,SCMS from RDC,Generic,150/300mg,Tablet - FDC,60,15000,131400.0,8.76,0.15,"Aurobindo Unit III, India",1040,Freight Included in Commodity Cost,283.3
85132,113-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Air,2010-07-30 00:00:00,2010-07-22 00:00:00,2010-07-22 00:00:00,SCMS from RDC,Generic,150/200/30mg,Tablet - FDC,60,2100,12033.0,5.73,0.1,"Strides, Bangalore, India.",See DN-1948 (ID#:82906),See DN-1948 (ID#:82906),25.94
85133,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2010-08-04 00:00:00,2010-08-02 00:00:00,2010-08-02 00:00:00,SCMS from RDC,Generic,600mg,Tablet,30,3000,13350.0,4.45,0.15,"Strides, Bangalore, India.",See DN-1949 (ID#:83444),See DN-1949 (ID#:83444),28.78
85134,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2010-08-04 00:00:00,2010-08-02 00:00:00,2010-08-02 00:00:00,SCMS from RDC,Generic,200mg,Tablet,60,3000,8190.0,2.73,0.05,"Cipla, Goa, India",See DN-1949 (ID#:83444),See DN-1949 (ID#:83444),17.66
85135,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2010-08-16 00:00:00,2010-08-17 00:00:00,2010-08-17 00:00:00,SCMS from RDC,Generic,150/300/200mg,Tablet - FDC,60,5000,56100.0,11.22,0.19,"Aurobindo Unit III, India",659,6147.18,120.95
85136,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2010-08-09 00:00:00,2010-08-17 00:00:00,2010-08-17 00:00:00,SCMS from RDC,Generic,200/300mg,Tablet - FDC,30,3000,35250.0,11.75,0.39,Mylan (formerly Matrix) Nashik,270,6147.18,76.0
